Timestamp,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-05-07,28.90833333333333,43.5575,16.16208333333333,3.955416666666667,3.9508333333333336,29.165000000000003,46.62708333333333,51.372083333333336,Satisfactory
2025-05-08,34.15333333333333,51.37869565217392,18.425,5.0675,4.17125,28.02625,49.26499999999999,54.4475,Satisfactory
2025-05-09,44.29583333333333,66.41458333333334,17.335,5.48125,4.18875,31.069166666666664,57.39565217391304,71.005,Satisfactory
2025-05-10,41.55291666666667,62.29458333333333,16.700416666666666,3.1649999999999996,4.507083333333333,29.67,40.018750000000004,62.29458333333333,Satisfactory
2025-05-11,40.48083333333333,60.888749999999995,15.549166666666666,4.7562500000000005,4.925416666666666,44.99764705882353,34.957142857142856,60.888749999999995,Satisfactory
2025-05-12,43.55125,65.40458333333333,14.937916666666666,5.235416666666667,4.849166666666666,41.45695652173913,45.312916666666666,65.71916666666667,Satisfactory
2025-05-13,48.46125,72.65833333333335,18.700416666666666,4.4470833333333335,5.042916666666667,38.87913043478261,51.68416666666667,72.67708333333333,Satisfactory
2025-05-14,44.33208333333334,66.23625,16.96875,4.42,5.027916666666667,36.835,41.83347826086957,66.23625,Satisfactory
2025-05-15,38.879583333333336,58.32749999999999,13.398333333333333,4.4070833333333335,5.22875,36.619166666666665,35.23291666666667,58.32749999999999,Satisfactory
2025-05-16,43.47541666666667,65.28791666666667,15.580833333333333,3.8312500000000003,5.336666666666667,30.692916666666665,39.16409090909091,65.28791666666667,Satisfactory
2025-05-17,42.10041666666667,63.06333333333333,15.831666666666665,3.3699999999999997,5.083333333333333,31.593478260869563,42.693636363636365,63.06333333333333,Satisfactory
2025-05-18,34.69583333333333,52.06260869565217,18.285833333333333,3.74,5.915833333333333,33.019999999999996,33.17041666666667,51.788333333333334,Satisfactory
2025-05-19,28.16208333333333,42.04291666666666,19.138749999999998,3.830833333333333,5.079166666666667,29.125,16.039166666666667,43.99208333333333,Good
2025-05-20,29.01625,43.367916666666666,19.853333333333335,4.8275,6.118333333333333,42.952608695652174,17.2275,43.98541666666667,Good
2025-05-21,22.07166666666667,32.84375,19.37,4.1033333333333335,5.284166666666667,31.53,18.14875,33.87,Good
2025-05-22,38.38818181818181,59.302083333333336,17.832916666666666,3.3766666666666665,4.848333333333334,30.561666666666667,20.389166666666664,59.302083333333336,Satisfactory
2025-05-23,52.79409090909091,79.77499999999999,15.170833333333334,3.615,5.031666666666667,29.790833333333335,30.188333333333333,79.77499999999999,Satisfactory
2025-05-24,31.36125,47.119166666666665,19.736666666666668,3.012916666666667,4.757916666666667,25.44666666666667,16.97375,47.119166666666665,Good
2025-05-25,23.63291666666667,35.53625,13.588333333333333,3.40625,3.0391666666666666,33.7575,11.230416666666665,37.23458333333333,Good
2025-05-26,24.577083333333334,36.943333333333335,4.655,3.174583333333333,0.58375,22.01125,12.402916666666668,36.943333333333335,Good
2025-05-27,39.97166666666667,61.017727272727264,10.639583333333333,3.5720833333333335,0.7120833333333333,38.20541666666667,37.569583333333334,58.98916666666667,Satisfactory
2025-05-28,43.73368421052632,68.79173913043478,16.875416666666666,3.4779166666666668,2.6004166666666664,27.602500000000003,15.540416666666667,67.35916666666667,Satisfactory
2025-05-29,33.41291666666667,49.66866666666667,14.542499999999999,3.8708333333333336,3.73375,38.894090909090906,22.037499999999998,48.552083333333336,Good
2025-05-30,29.942083333333333,44.98666666666667,14.520416666666668,4.261666666666667,4.256666666666667,31.03833333333333,20.67833333333333,44.98666666666667,Good
2025-05-31,30.5975,45.89791666666667,16.764166666666668,3.6300000000000003,3.6158333333333332,30.25125,20.249166666666667,45.89791666666667,Good
2025-06-01,39.74708333333333,59.70416666666667,15.127916666666666,3.6170833333333334,4.020416666666667,33.029583333333335,24.70875,59.70416666666667,Satisfactory
2025-06-02,38.52041666666667,57.701249999999995,11.947916666666666,4.0633333333333335,4.54625,35.016666666666666,31.247500000000002,57.701249999999995,Satisfactory
2025-06-03,35.88041666666667,53.9404347826087,13.465833333333334,3.2904166666666668,4.66875,24.025833333333335,26.979583333333334,53.120000000000005,Satisfactory
2025-06-04,29.756666666666664,44.484583333333326,15.285000000000002,3.044166666666667,4.575833333333333,31.323333333333334,26.47791666666667,44.484583333333326,Good
2025-06-05,36.86130434782609,56.38173913043478,15.797083333333333,3.1620833333333334,4.6866666666666665,23.99208333333333,26.79125,55.425000000000004,Satisfactory
2025-06-06,56.206250000000004,85.31791666666668,14.050833333333335,3.765833333333333,4.909583333333333,37.89666666666667,38.55625,85.31791666666668,Satisfactory
2025-06-07,53.28888888888889,79.705,16.708333333333332,3.8183333333333334,5.002083333333333,33.20583333333334,34.528333333333336,79.705,Satisfactory
2025-06-08,51.33391304347826,77.40708333333333,16.075,3.9499999999999997,4.92375,31.904583333333335,36.11958333333333,77.40708333333333,Satisfactory
2025-06-09,29.717916666666667,44.6,15.9625,3.8554166666666667,4.455,35.73,28.432916666666667,44.814166666666665,Good
2025-06-10,34.04625,51.15909090909091,20.933333333333334,3.0591666666666666,4.377916666666667,22.14708333333333,28.967916666666667,49.68291666666667,Good
2025-06-11,30.8025,45.826521739130435,17.065,3.4804166666666667,4.415416666666666,31.666666666666668,33.854166666666664,45.59875,Good
2025-06-12,34.158750000000005,51.132173913043474,23.38,3.26375,4.6575,27.459999999999997,35.550000000000004,51.04750000000001,Satisfactory
2025-06-13,22.627916666666668,33.94166666666667,22.209999999999997,3.1870833333333333,4.553333333333334,27.769166666666667,32.63041666666667,38.20541666666667,Good
2025-06-14,22.71166666666667,34.105,19.836666666666666,3.3158333333333334,4.483333333333333,28.376666666666665,31.235416666666666,36.98666666666667,Good
2025-06-15,24.565833333333334,36.885416666666664,17.607499999999998,3.3329166666666663,4.505416666666666,26.77541666666667,28.010416666666668,37.200833333333335,Good
2025-06-16,27.75208333333333,41.49791666666667,14.570833333333333,3.1504166666666666,4.059583333333333,30.50208333333333,25.22458333333333,41.49791666666667,Good
2025-06-17,30.756249999999998,46.080000000000005,16.53875,3.6458333333333335,3.9625,32.154583333333335,23.510416666666668,46.080000000000005,Good
2025-06-18,30.881666666666664,46.2525,15.424999999999999,3.49625,4.382499999999999,30.535416666666666,25.273750000000003,46.2525,Good
2025-06-19,35.250416666666666,52.88,14.8675,3.6841666666666666,4.8675,34.048750000000005,26.484583333333333,52.18375,Satisfactory
2025-06-20,36.912083333333335,55.52708333333334,16.932083333333335,4.555416666666667,5.107083333333333,42.54333333333333,27.1125,55.52708333333334,Satisfactory
2025-06-21,35.214166666666664,52.95652173913044,18.655833333333334,4.1658333333333335,4.91875,32.52291666666667,22.484166666666667,52.16041666666666,Satisfactory
2025-06-22,38.24041666666667,57.62130434782608,18.880416666666665,3.609583333333333,5.390833333333333,31.268333333333334,24.679166666666664,56.91166666666667,Satisfactory
2025-06-23,30.147916666666664,44.96,17.275000000000002,2.83,8.986666666666666,25.19666666666667,39.111739130434785,46.03875,Good
2025-06-24,37.7075,56.68521739130435,23.26875,3.469583333333333,4.895416666666667,33.82041666666667,17.980833333333333,55.763749999999995,Satisfactory
2025-06-25,40.38791666666666,60.60916666666666,19.092916666666667,3.8800000000000003,4.230416666666667,35.678333333333335,19.006249999999998,60.60916666666666,Satisfactory
2025-06-26,39.62,59.39166666666667,18.972916666666666,4.0,4.447916666666667,30.388333333333335,22.245,59.39166666666667,Satisfactory
2025-06-27,36.36083333333333,54.47,16.817083333333333,2.5124999999999997,4.8975,21.84,23.32375,54.47,Satisfactory
2025-06-28,37.995,57.00083333333333,15.377083333333333,3.4233333333333333,5.196666666666666,32.84375,24.832916666666666,57.00083333333333,Satisfactory
2025-06-29,35.57458333333333,53.63090909090909,14.833333333333334,3.6020833333333333,5.057916666666666,28.989166666666666,24.47083333333333,51.97708333333333,Satisfactory
2025-06-30,37.86833333333333,56.80083333333334,14.505416666666667,3.565,5.114583333333333,30.26875,23.480416666666667,56.80083333333334,Satisfactory
2025-07-01,36.608333333333334,54.98291666666666,17.486666666666668,3.248333333333333,4.920833333333333,30.769166666666667,19.984166666666667,54.98291666666666,Satisfactory
2025-07-02,45.02041666666667,67.49958333333333,19.596666666666668,3.8425,5.447500000000001,33.355,21.41125,67.49958333333333,Satisfactory
2025-07-03,30.367499999999996,45.36913043478261,23.821250000000003,3.265,5.451666666666667,25.383750000000003,15.647083333333333,44.872083333333336,Good
2025-07-04,38.89208333333333,58.500416666666666,24.6225,3.0829166666666663,5.220833333333333,30.592916666666667,18.65125,58.500416666666666,Satisfactory
2025-07-05,39.51,59.215,25.022916666666664,3.8350000000000004,5.8758333333333335,31.14125,19.673750000000002,59.215,Satisfactory
2025-07-06,41.168749999999996,61.58416666666667,17.211666666666666,3.4441666666666664,4.7875000000000005,28.93541666666667,20.40041666666667,61.58416666666667,Satisfactory
2025-07-07,45.13608695652174,68.12208333333334,12.628749999999998,2.7775,4.394583333333333,23.26,23.279583333333335,68.12208333333334,Satisfactory
2025-07-08,59.757083333333334,89.00416666666666,17.317083333333333,6.414166666666667,5.060416666666667,36.46875,22.66,89.00416666666666,Satisfactory
2025-07-09,70.615,68.63916666666667,18.868750000000002,7.0616666666666665,5.05,41.18090909090909,21.61916666666667,73.03750000000001,Satisfactory
2025-07-10,81.1275,82.87666666666667,18.513749999999998,2.7120833333333336,5.909583333333334,29.480833333333333,24.480833333333333,83.55458333333333,Satisfactory
2025-07-11,76.85833333333333,76.69958333333334,15.015833333333333,3.0141666666666667,6.368333333333333,52.37263157894737,30.17375,77.30583333333334,Satisfactory
2025-07-12,60.18727272727272,60.01208333333333,16.057083333333335,4.5424999999999995,6.40125,82.95391304347827,20.823333333333334,82.90416666666667,Satisfactory
2025-07-13,62.48166666666666,62.95458333333334,21.498333333333335,5.580000000000001,5.915416666666666,87.7591304347826,15.676250000000001,86.67416666666666,Satisfactory
2025-07-14,50.41842105263158,50.80380952380953,14.525833333333333,2.594583333333333,4.83,64.48,19.685416666666665,64.59708333333333,Satisfactory
2025-07-15,52.06285714285714,52.39136363636363,18.506249999999998,3.0933333333333333,4.7941666666666665,44.02,20.462500000000002,51.38708333333333,Satisfactory
2025-07-16,56.18166666666667,56.7525,15.891666666666666,2.93625,4.6275,25.590833333333332,29.637916666666666,56.7525,Satisfactory
2025-07-17,53.15894736842105,53.496,12.290416666666667,2.9141666666666666,4.552499999999999,10.866666666666667,25.520833333333332,50.143750000000004,Satisfactory
2025-07-18,45.14125000000001,45.21083333333333,15.125833333333333,3.313333333333333,4.225416666666667,25.949583333333333,25.175,45.22125,Good
2025-07-19,42.55708333333333,42.64,18.075,3.487083333333333,4.004583333333334,28.080416666666665,20.978333333333335,43.35208333333333,Good
2025-07-20,42.949999999999996,43.018750000000004,19.720833333333335,2.9758333333333336,4.069583333333333,28.547083333333333,20.1725,44.431666666666665,Good
2025-07-21,42.35625,42.54125,14.551666666666668,3.392916666666667,3.4770833333333333,30.319166666666664,17.749166666666667,42.59583333333333,Good
2025-07-22,31.54041666666667,48.186818181818175,18.59375,3.8995833333333336,3.93625,30.97666666666667,18.2775,46.98333333333333,Good
2025-07-23,12.942916666666667,53.86681818181818,20.031666666666666,6.430833333333333,3.595833333333333,21.3225,17.15791666666667,51.01125,Satisfactory
2025-07-24,29.809166666666666,48.00478260869565,19.21708333333333,5.510416666666667,3.782083333333333,26.506666666666664,15.938333333333333,46.93833333333333,Good
2025-07-25,40.744166666666665,75.52666666666666,21.98875,6.017916666666667,4.151666666666666,26.057916666666667,18.989583333333332,75.52666666666666,Satisfactory
2025-07-26,36.73916666666667,87.40499999999999,21.322916666666668,5.867083333333333,4.586666666666667,21.72375,16.987916666666667,87.40499999999999,Satisfactory
2025-07-27,28.50208333333333,62.98875,15.9925,4.744166666666667,5.60125,20.5925,14.785416666666668,62.98875,Satisfactory
2025-07-28,28.0525,60.14125000000001,13.310416666666667,5.924166666666667,5.849166666666666,38.179545454545455,8.674999999999999,60.14125000000001,Satisfactory
2025-07-29,32.775416666666665,75.95541666666666,13.447916666666666,5.683333333333334,6.709166666666667,25.387083333333333,3.1016666666666666,75.95541666666666,Satisfactory
2025-07-30,26.332083333333333,91.80041666666666,7.565,2.965,9.124583333333334,9.249166666666666,3.1008333333333336,91.80041666666666,Satisfactory
2025-07-31,38.15708333333333,126.51541666666667,9.39,2.4854166666666666,8.347916666666666,20.23,3.267916666666667,126.51541666666667,Moderate
2025-08-01,50.39291666666667,87.22583333333334,9.30625,2.8658333333333332,7.97125,30.519583333333333,3.435,87.22583333333334,Satisfactory
2025-08-02,67.29,99.5957142857143,10.57375,2.765,9.134583333333333,21.74625,3.6020833333333333,95.47541666666666,Satisfactory
2025-08-03,55.98347826086956,82.17166666666667,8.536666666666667,4.304166666666666,9.600833333333332,14.403333333333334,3.7695833333333333,82.17166666666667,Satisfactory
2025-08-04,43.27875,67.25916666666667,8.834166666666667,2.637916666666667,9.568333333333333,23.725416666666664,3.9370833333333333,67.25916666666667,Satisfactory
2025-08-05,46.90416666666667,65.11916666666666,9.005416666666667,2.7079166666666663,10.02125,27.989583333333332,4.10375,65.11916666666666,Satisfactory
2025-08-06,36.4825,55.18571428571429,7.970416666666666,3.0941666666666667,9.44875,12.933750000000002,4.27125,52.747083333333336,Satisfactory
2025-08-07,41.88590909090909,59.95916666666667,8.727083333333333,3.4949999999999997,7.917083333333333,22.213333333333335,4.43875,59.95916666666667,Satisfactory
2025-08-08,47.452999999999996,62.45083333333333,8.0625,3.76625,7.869583333333334,18.145833333333332,4.60625,62.45083333333333,Satisfactory
2025-08-09,47.04947368421053,76.96291666666667,11.78375,3.9716666666666662,7.312083333333334,22.200833333333335,4.772916666666666,76.96291666666667,Satisfactory
2025-08-10,35.509166666666665,67.89125,12.005,2.6879166666666667,6.353333333333333,23.334166666666665,4.940416666666667,67.89125,Satisfactory
2025-08-11,15.505833333333333,63.592083333333335,7.0825,2.485,5.942916666666666,22.619583333333335,5.107916666666667,63.592083333333335,Satisfactory
2025-08-12,20.913333333333334,46.400416666666665,8.924999999999999,2.6575,6.067083333333334,25.379583333333333,5.274583333333333,46.400416666666665,Good
