Timestamp,NO,NOx,Benzene,Toluene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,RF,TOT-RF,SR,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-09-06 17:00:00,3.93,11.13,1.16,6.68,0.72,0.68,29.1,88.71,0.42,157.07,0.0,0.0,72.65,24.2,50.35333333333333,18.64,3.14,7.67,34.24,23.25,34.24,Good
2025-09-06 18:00:00,3.93,11.1,1.16,6.88,0.73,0.69,29.03,88.7,0.45,157.28,0.0,0.0,72.65,24.01,49.556666666666665,18.57,3.1,7.77,34.55,21.77,34.55,Good
2025-09-06 19:00:00,3.81,10.88,1.12,6.79,0.71,0.66,28.96,88.67,0.46,156.61,0.0,0.0,72.65,23.58,48.76,18.29,3.11,7.8,34.66,19.48,48.76,Good
2025-09-06 20:00:00,3.72,10.67,1.05,6.51,0.65,0.6,28.87,88.62,0.46,157.23,0.0,0.0,72.65,22.9,47.17,17.98,3.1,7.8,34.94,17.97,47.17,Good
2025-09-06 21:00:00,3.73,10.55,0.98,6.26,0.6,0.55,28.77,88.6,0.46,159.22,0.0,0.0,72.65,22.29,45.82,17.67,3.1,7.66,35.28,16.21,45.82,Good
2025-09-06 22:00:00,3.74,10.47,0.93,6.09,0.57,0.52,28.67,88.57,0.46,163.09,0.0,0.0,72.64,21.58,44.61,17.48,3.09,7.59,35.34,13.83,44.61,Good
2025-09-06 23:00:00,3.76,10.37,0.89,5.95,0.55,0.49,28.58,88.57,0.46,160.79,0.0,0.0,72.64,20.45,43.47,17.2,3.08,7.57,35.58,11.91,43.47,Good
2025-09-07 00:00:00,3.75,10.25,0.85,5.82,0.54,0.47,28.5,88.54,0.47,163.0,0.0,0.0,72.64,19.43,42.12,16.93,3.07,7.55,35.89,10.82,42.12,Good
2025-09-07 01:00:00,3.7,10.12,0.81,5.68,0.51,0.44,28.43,88.54,0.47,161.72,0.0,0.0,72.64,18.23,40.86,16.73,3.02,7.65,35.62,10.24,40.86,Good
2025-09-07 02:00:00,3.64,9.98,0.76,5.47,0.47,0.4,28.37,88.53,0.47,161.25,0.0,0.0,72.64,17.08,40.04,16.51,3.01,7.66,35.27,9.42,40.04,Good
2025-09-07 03:00:00,3.59,9.91,0.72,5.31,0.45,0.37,28.31,88.49,0.48,160.11,0.0,0.0,72.64,16.35,39.58,16.42,3.01,7.66,35.16,8.68,39.58,Good
2025-09-07 04:00:00,3.49,9.75,0.68,5.13,0.43,0.35,28.23,88.46,0.48,154.68,0.0,0.0,72.64,15.94,39.15,16.27,3.0,7.63,34.86,8.22,39.15,Good
2025-09-07 05:00:00,3.45,9.64,0.63,4.91,0.41,0.32,28.15,88.46,0.47,146.34,0.0,0.0,72.74,15.59,38.16,16.07,3.01,7.49,34.47,7.97,38.16,Good
2025-09-07 06:00:00,3.48,9.63,0.64,4.82,0.4,0.31,28.09,88.45,0.49,149.4,0.0,0.0,73.92,15.52,37.52,15.99,3.03,7.48,34.78,8.16,37.52,Good
2025-09-07 07:00:00,3.48,9.58,0.66,4.74,0.39,0.3,28.11,88.33,0.5,147.36,0.0,0.0,76.86,15.54,36.58,15.87,3.02,7.48,34.73,8.76,36.58,Good
2025-09-07 08:00:00,3.49,9.55,0.66,4.69,0.39,0.29,28.14,88.12,0.5,148.06,0.0,0.0,76.53,15.19,35.26,15.78,3.03,7.51,34.55,9.93,35.26,Good
2025-09-07 09:00:00,3.52,9.56,0.65,4.66,0.39,0.29,28.12,88.1,0.5,157.09,0.0,0.0,75.07,14.76,34.91,15.76,3.0,7.65,34.22,11.96,34.91,Good
2025-09-07 10:00:00,3.53,9.56,0.64,4.67,0.39,0.28,28.06,88.26,0.5,163.93,0.0,0.0,70.7,14.34,34.92,15.73,3.0,7.69,34.17,14.37,34.92,Good
2025-09-07 11:00:00,3.54,9.55,0.65,4.69,0.38,0.28,27.96,88.57,0.5,167.04,0.0,0.0,66.36,14.53,34.47,15.7,3.02,7.78,34.09,16.81,34.47,Good
2025-09-07 12:00:00,3.54,9.53,0.65,4.69,0.38,0.28,27.97,88.65,0.47,174.02,0.0,0.0,62.48,14.17,33.65,15.64,3.06,7.72,34.47,19.13,34.47,Good
2025-09-07 13:00:00,3.51,9.38,0.65,4.64,0.38,0.27,27.99,88.71,0.47,173.3,0.0,0.0,60.7,14.2,33.46,15.35,3.08,7.57,34.33,20.98,34.33,Good
2025-09-07 14:00:00,3.48,9.22,0.64,4.53,0.37,0.27,27.75,89.3,0.48,172.11,0.0,0.0,54.54,14.22,33.01,15.02,3.07,7.57,33.31,22.07,33.31,Good
2025-09-07 15:00:00,3.49,9.15,0.62,4.44,0.36,0.26,27.67,89.88,0.46,168.55,0.0,0.0,55.78,13.94,32.12,14.84,3.06,7.56,32.8,22.83,32.8,Good
2025-09-07 16:00:00,3.46,9.04,0.62,4.37,0.32,0.24,27.77,89.82,0.46,168.23,0.0,0.0,56.95,13.84,31.42,14.62,3.03,7.65,32.5,22.84,32.5,Good
2025-09-07 17:00:00,3.43,8.84,0.6,4.22,0.28,0.22,27.8,89.76,0.45,168.0,0.0,0.0,57.05,13.58,30.84,14.23,3.02,7.73,32.5,21.55,32.5,Good
2025-09-07 18:00:00,3.41,8.73,0.58,3.97,0.24,0.19,27.82,89.76,0.43,165.17,0.0,0.0,57.05,13.27,30.15,14.0,3.03,7.75,32.69,19.54,32.69,Good
2025-09-07 19:00:00,3.46,8.79,0.58,3.88,0.23,0.18,27.86,89.77,0.43,166.21,0.0,0.0,57.05,13.19,30.24,14.04,3.02,7.74,33.62,17.36,33.62,Good
2025-09-07 20:00:00,3.56,8.98,0.6,3.93,0.24,0.2,27.9,89.78,0.43,168.62,0.0,0.0,57.05,13.33,30.47,14.29,3.04,7.6,35.64,14.8,35.64,Good
2025-09-07 21:00:00,3.71,9.19,0.66,4.08,0.26,0.23,27.93,89.78,0.43,167.55,0.0,0.0,57.05,13.78,31.29,14.51,3.07,7.56,38.27,12.81,38.27,Good
2025-09-07 22:00:00,3.89,9.37,0.7,4.2,0.27,0.25,27.96,89.8,0.43,165.76,0.0,0.0,57.05,13.94,31.61,14.59,3.1,7.55,40.27,11.16,40.27,Good
2025-09-07 23:00:00,4.22,9.71,0.74,4.35,0.29,0.27,28.0,89.8,0.43,168.78,0.0,0.0,57.05,14.25,31.84,14.75,3.12,7.55,42.17,9.42,42.17,Good
2025-09-08 00:00:00,4.44,9.95,0.78,4.54,0.31,0.3,28.03,89.82,0.43,167.2,0.0,0.0,57.05,14.79,32.41,14.91,3.1,7.66,44.08,7.97,44.08,Good
2025-09-08 01:00:00,4.57,10.09,0.81,4.75,0.33,0.33,28.06,89.82,0.43,167.1,0.0,0.0,57.05,15.0,32.79,14.98,3.11,7.67,45.7,7.06,45.7,Good
2025-09-08 02:00:00,4.65,10.17,0.83,4.91,0.35,0.35,28.08,89.82,0.43,167.55,0.0,0.0,57.05,15.02,32.6,15.03,3.11,7.67,46.59,6.42,46.59,Good
2025-09-08 03:00:00,4.7,10.18,0.83,5.0,0.36,0.36,28.09,89.83,0.42,167.57,0.0,0.0,57.05,15.07,32.59,14.95,3.09,7.66,46.33,5.92,46.33,Good
2025-09-08 04:00:00,4.81,10.29,0.84,5.05,0.36,0.36,28.11,89.86,0.43,168.25,0.0,0.0,57.05,15.14,32.64,14.98,3.11,7.53,44.77,5.92,44.77,Good
2025-09-08 05:00:00,4.91,10.41,0.85,5.1,0.37,0.37,28.13,89.86,0.43,168.01,0.0,0.0,57.04,15.31,32.65,15.09,3.11,7.53,42.83,5.93,42.83,Good
2025-09-08 06:00:00,5.12,10.61,0.83,5.12,0.37,0.37,28.14,89.88,0.43,163.33,0.0,0.0,56.98,15.1,32.95,15.15,3.11,7.52,41.94,6.12,41.94,Good
2025-09-08 07:00:00,5.28,10.78,0.82,5.13,0.37,0.38,28.11,89.96,0.43,161.85,0.0,0.0,56.53,14.88,33.27,15.22,3.08,7.55,40.91,6.44,40.91,Good
2025-09-08 08:00:00,5.34,10.82,0.83,5.17,0.37,0.38,28.07,90.09,0.43,159.95,0.0,0.0,55.8,15.21,33.85,15.22,3.03,7.66,39.66,7.49,39.66,Good
2025-09-08 09:00:00,5.37,10.85,0.83,5.18,0.37,0.38,28.04,90.22,0.42,157.58,0.0,0.0,53.12,15.45,33.86,15.23,3.01,7.67,38.42,9.41,38.42,Good
2025-09-08 10:00:00,5.39,10.88,0.83,5.17,0.37,0.38,28.03,90.29,0.41,160.92,0.0,0.0,54.47,16.25,33.92,15.28,3.0,7.67,37.77,12.19,37.77,Good
2025-09-08 11:00:00,5.39,10.92,0.83,5.17,0.38,0.38,28.12,90.06,0.41,165.47,0.0,0.0,59.46,17.01,34.39,15.36,2.98,7.53,37.5,15.32,37.5,Good
2025-09-08 12:00:00,5.36,10.89,0.82,5.13,0.37,0.38,28.16,89.83,0.42,166.99,0.0,0.0,61.45,17.33,34.75,15.36,2.98,7.37,37.05,18.59,37.05,Good
2025-09-08 13:00:00,5.34,10.9,0.82,5.1,0.37,0.38,28.26,89.52,0.43,169.54,0.0,0.0,67.93,17.71,35.72,15.42,2.98,7.36,36.7,21.33,36.7,Good
2025-09-08 14:00:00,5.32,10.91,0.82,5.11,0.37,0.38,28.45,88.99,0.45,173.3,0.0,0.0,71.36,17.85,36.91,15.48,3.0,7.35,35.97,23.15,36.91,Good
2025-09-08 15:00:00,5.33,10.92,0.83,5.11,0.37,0.38,28.38,88.92,0.45,175.88,0.0,0.0,68.2,17.76,37.51,15.48,2.96,7.46,35.17,24.33,37.51,Good
2025-09-08 16:00:00,5.41,11.05,0.83,5.17,0.38,0.38,28.33,89.11,0.44,180.6,0.0,0.0,68.77,17.93,37.82,15.64,2.93,7.52,34.95,24.16,37.82,Good
2025-09-08 17:00:00,5.47,11.19,0.84,5.36,0.41,0.4,28.36,89.18,0.45,189.4,0.0,0.0,68.8,18.52,38.39,15.86,2.9,7.53,35.23,23.02,38.39,Good
2025-09-08 18:00:00,5.54,11.42,0.87,5.66,0.54,0.46,28.42,89.19,0.45,190.45,0.0,0.0,68.8,19.44,39.27,16.26,2.87,7.53,36.22,20.64,39.27,Good
2025-09-08 19:00:00,5.6,11.64,0.92,5.93,0.74,0.55,28.46,89.15,0.45,188.08,0.0,0.0,68.8,20.43,40.34,16.65,2.88,7.38,38.0,17.73,40.34,Good
2025-09-08 20:00:00,5.63,11.79,0.95,6.16,0.82,0.6,28.49,89.12,0.44,187.48,0.0,0.0,68.8,21.86,41.3,16.94,2.88,7.34,40.61,14.38,41.3,Good
2025-09-08 21:00:00,5.57,11.88,0.97,6.3,0.87,0.64,28.53,89.1,0.44,191.61,0.0,0.0,68.8,23.23,41.77,17.27,2.85,7.34,43.36,11.69,43.36,Good
2025-09-08 22:00:00,5.53,11.98,1.01,6.48,0.91,0.7,28.57,89.07,0.44,192.06,0.0,0.0,68.8,24.64,42.08,17.58,2.82,7.33,46.53,9.73,46.53,Good
2025-09-08 23:00:00,5.31,11.9,1.04,6.66,0.95,0.74,28.6,89.07,0.44,192.3,0.0,0.0,68.8,26.35,42.51,17.81,2.77,7.46,49.17,8.26,49.17,Good
2025-09-09 00:00:00,5.2,11.85,1.06,6.79,0.98,0.78,28.62,89.04,0.44,192.93,0.0,0.0,68.8,28.21,42.58,17.9,2.82,7.48,49.055,7.34,42.58,Good
2025-09-09 01:00:00,5.17,11.83,1.08,6.81,0.98,0.79,28.64,89.03,0.44,192.91,0.0,0.0,68.8,30.09,42.72,17.92,2.85,7.48,48.94,6.54,42.72,Good
2025-09-09 02:00:00,5.21,11.9,1.1,6.81,0.99,0.8,28.65,89.03,0.44,193.96,0.0,0.0,68.8,32.05,43.1,18.0,2.88,7.45,48.825,6.01,43.1,Good
2025-09-09 03:00:00,5.27,11.99,1.12,6.84,1.0,0.81,28.67,89.02,0.44,196.78,0.0,0.0,68.8,33.73,43.67,18.12,2.96,7.32,48.71,5.89,43.67,Good
2025-09-09 04:00:00,5.3,12.04,1.14,6.86,1.0,0.82,28.7,89.02,0.43,200.26,0.0,0.0,68.8,35.3,43.76,18.16,3.01,7.32,48.595,5.8,43.76,Good
2025-09-09 05:00:00,5.39,12.11,1.17,6.93,1.02,0.83,28.73,89.02,0.43,202.81,0.0,0.0,68.8,36.94,44.21,18.16,3.05,7.31,48.48,5.69,48.48,Good
2025-09-09 06:00:00,5.42,12.17,1.21,7.01,1.03,0.85,28.77,89.02,0.42,207.89,0.0,0.0,68.92,38.54,44.53,18.25,3.08,7.35,46.33,5.72,46.33,Good
2025-09-09 07:00:00,5.35,12.15,1.22,7.09,1.03,0.86,28.82,88.96,0.41,209.92,0.0,0.0,69.26,40.08,45.1,18.32,3.11,7.44,44.48,6.41,45.1,Good
2025-09-09 08:00:00,5.33,12.15,1.23,7.13,1.04,0.86,28.89,88.82,0.41,211.35,0.0,0.0,71.2,41.35,45.42,18.35,3.15,7.43,42.47,7.72,45.42,Good
2025-09-09 09:00:00,5.31,12.12,1.23,7.14,1.04,0.86,29.0,88.48,0.42,214.28,0.0,0.0,75.81,42.5,45.1,18.32,3.19,7.44,40.72,9.42,45.1,Good
2025-09-09 10:00:00,5.32,12.11,1.22,7.12,1.04,0.87,29.03,88.32,0.43,210.05,0.0,0.0,75.17,43.42,44.45,18.29,3.26,7.25,39.17,11.95,44.45,Good
2025-09-09 11:00:00,5.3,12.05,1.22,7.03,1.04,0.87,29.06,88.27,0.43,209.51,0.0,0.0,76.46,44.44,43.88,18.2,3.31,7.1,37.94,14.51,44.44,Good
2025-09-09 12:00:00,5.3,12.05,1.21,7.0,1.04,0.87,29.14,88.12,0.42,204.9,0.0,0.0,78.92,45.57,43.38,18.18,3.35,7.08,36.73,17.08,45.57,Good
2025-09-09 13:00:00,5.33,12.09,1.21,6.99,1.05,0.87,29.13,88.1,0.41,199.39,0.0,0.0,74.19,47.04,42.57,18.21,3.4,7.1,35.52,19.23,47.04,Good
2025-09-09 14:00:00,5.39,12.16,1.21,7.01,1.05,0.87,29.07,88.24,0.39,192.25,0.0,0.0,70.15,49.17,42.06,18.27,3.41,7.21,34.27,20.82,49.17,Good
2025-09-09 15:00:00,5.42,12.27,1.21,7.05,1.06,0.88,29.17,88.07,0.39,196.69,0.0,0.0,70.88,51.35,42.62,18.48,3.44,7.16,33.78,22.42,51.35,Satisfactory
2025-09-09 16:00:00,5.39,12.31,1.22,7.09,1.11,0.9,29.26,87.78,0.39,196.99,0.0,0.0,69.86,54.08,43.95,18.62,3.46,7.11,33.95,23.03,54.08,Satisfactory
2025-09-09 17:00:00,5.36,12.35,1.23,7.1,1.27,0.94,29.3,87.56,0.4,190.55,0.0,0.0,69.81,55.49,44.82,18.78,3.5,7.08,34.66,22.28,55.49,Satisfactory
2025-09-09 18:00:00,5.33,12.33,1.23,7.07,1.29,0.94,29.35,87.35,0.4,197.27,0.0,0.0,69.81,56.12,45.49,18.79,3.56,6.93,36.08,20.46,56.12,Satisfactory
2025-09-09 19:00:00,5.29,12.28,1.22,7.05,1.14,0.89,29.38,87.16,0.4,203.78,0.0,0.0,69.81,55.65,45.55,18.76,3.59,6.94,37.8,18.35,55.65,Satisfactory
2025-09-09 20:00:00,5.25,12.26,1.2,7.01,1.07,0.85,29.42,86.97,0.41,208.69,0.0,0.0,69.81,54.54,45.5,18.77,3.63,6.99,40.22,16.09,54.54,Satisfactory
2025-09-09 21:00:00,5.23,12.21,1.19,7.16,1.05,0.84,29.45,86.8,0.41,205.9,0.0,0.0,69.81,53.52,45.95,18.7,3.67,7.05,42.44,14.35,53.52,Satisfactory
2025-09-09 22:00:00,5.17,12.12,1.16,7.23,1.03,0.81,29.47,86.68,0.41,206.28,0.0,0.0,69.81,52.62,46.83,18.6,3.68,7.26,44.5,12.82,52.62,Satisfactory
2025-09-09 23:00:00,5.19,12.08,1.16,7.37,1.04,0.8,29.48,86.57,0.41,207.39,0.0,0.0,69.81,51.77,47.85,18.48,3.68,7.33,46.95,10.55,51.77,Satisfactory
2025-09-10 00:00:00,5.33,12.19,1.17,7.58,1.06,0.81,29.5,86.52,0.4,207.15,0.0,0.0,69.81,51.11,48.95,18.47,3.64,7.38,49.23,8.64,51.11,Satisfactory
2025-09-10 01:00:00,5.53,12.4,1.19,7.85,1.09,0.85,29.51,86.45,0.4,207.51,0.0,0.0,69.81,50.66,50.145,18.58,3.63,7.38,49.165,7.66,18.58,Good
2025-09-10 02:00:00,5.64,12.49,1.2,8.05,1.13,0.88,29.53,86.41,0.4,207.27,0.0,0.0,69.81,50.21,51.34,18.6,3.63,7.3,49.099999999999994,7.03,51.34,Satisfactory
2025-09-10 03:00:00,5.7,12.54,1.21,8.18,1.16,0.89,29.54,86.36,0.4,204.06,0.0,0.0,69.81,49.76,51.62,18.58,3.61,7.34,49.035,6.55,51.62,Satisfactory
2025-09-10 04:00:00,5.7,12.5,1.2,8.24,1.16,0.89,29.53,86.32,0.4,200.1,0.0,0.0,69.81,48.84,52.43,18.48,3.58,7.37,48.97,6.25,52.43,Satisfactory
2025-09-10 05:00:00,5.68,12.44,1.18,8.23,1.16,0.89,29.53,86.28,0.41,199.53,0.0,0.0,69.73,48.02,52.57,18.39,3.54,7.47,47.75,5.89,52.57,Satisfactory
2025-09-10 06:00:00,5.79,12.52,1.21,8.29,1.17,0.89,29.5,86.24,0.41,192.78,0.0,0.0,68.91,48.11,53.85,18.37,3.49,7.61,48.05,5.83,53.85,Satisfactory
2025-09-10 07:00:00,5.89,12.6,1.25,8.31,1.18,0.9,29.46,86.26,0.4,187.82,0.0,0.0,66.97,49.1,55.82,18.38,3.47,7.65,46.58,6.38,55.82,Satisfactory
2025-09-10 08:00:00,5.92,12.6,1.26,8.31,1.18,0.9,29.41,86.35,0.4,183.23,0.0,0.0,65.38,48.29,56.22,18.32,3.44,7.68,44.11,7.32,56.22,Satisfactory
2025-09-10 09:00:00,5.94,12.58,1.26,8.29,1.18,0.89,29.36,86.53,0.41,175.42,0.0,0.0,64.24,47.19,56.65,18.23,3.42,7.59,41.39,8.53,56.65,Satisfactory
2025-09-10 10:00:00,5.96,12.54,1.25,8.27,1.18,0.89,29.35,86.53,0.42,174.05,0.0,0.0,64.66,45.78,56.51,18.1,3.39,7.59,39.36,9.85,56.51,Satisfactory
2025-09-10 11:00:00,6.01,12.55,1.24,8.29,1.17,0.89,29.32,86.51,0.43,169.53,0.0,0.0,62.81,43.89,56.07,18.0,3.36,7.67,37.98,11.36,56.07,Satisfactory
2025-09-10 12:00:00,6.05,12.54,1.23,8.3,1.17,0.89,29.28,86.58,0.43,168.07,0.0,0.0,59.8,42.73,55.75,17.91,3.34,7.74,37.12,13.0,55.75,Satisfactory
2025-09-10 13:00:00,6.09,12.57,1.23,8.36,1.17,0.89,29.27,86.72,0.42,175.98,0.0,0.0,61.77,40.89,55.79,17.9,3.27,7.97,36.17,15.0,55.79,Satisfactory
2025-09-10 14:00:00,6.03,12.54,1.23,8.43,1.18,0.89,29.48,86.25,0.42,181.42,0.0,0.0,67.82,39.43,56.49,17.95,3.22,8.12,34.05,17.95,56.49,Satisfactory
2025-09-10 15:00:00,6.0,12.49,1.24,8.49,1.18,0.89,29.69,85.65,0.42,177.9,0.0,0.0,71.27,37.62,56.48,17.9,3.19,8.28,33.0,19.92,56.48,Satisfactory
2025-09-10 16:00:00,5.96,12.4,1.23,8.5,1.13,0.87,29.84,85.06,0.42,176.49,0.0,0.0,72.61,35.92,56.22,17.75,3.16,8.39,32.86,21.45,56.22,Satisfactory
2025-09-10 17:00:00,5.92,12.33,1.22,8.44,1.02,0.83,29.92,84.68,0.42,179.41,0.0,0.0,72.79,35.12,56.39,17.67,3.18,8.28,33.58,21.77,56.39,Satisfactory
2025-09-10 18:00:00,5.86,12.26,1.22,8.38,1.3,0.84,29.99,84.48,0.43,171.84,0.0,0.0,72.82,34.32,56.67,17.6,3.19,8.29,34.86,21.89,56.67,Satisfactory
2025-09-10 19:00:00,5.78,12.12,1.21,8.29,1.69,0.87,30.04,84.4,0.43,166.15,0.0,0.0,72.82,34.81,57.0,17.43,3.17,8.3,36.41,21.3,57.0,Satisfactory
2025-09-10 20:00:00,5.7,11.98,1.21,8.25,2.15,0.9,30.09,84.3,0.45,163.57,0.0,0.0,72.82,35.42,57.29,17.26,3.12,8.34,38.27,20.63,57.29,Satisfactory
2025-09-10 21:00:00,5.59,11.81,1.17,8.05,2.43,0.91,30.14,84.19,0.46,161.34,0.0,0.0,72.82,35.61,56.74,17.06,3.05,8.49,39.28,19.78,56.74,Satisfactory
2025-09-10 22:00:00,5.45,11.62,1.13,7.85,2.59,0.9,30.21,84.08,0.48,158.69,0.0,0.0,72.82,35.89,56.43,16.89,3.02,8.51,39.97,17.93,56.43,Satisfactory
2025-09-10 23:00:00,5.26,11.4,1.08,7.51,2.63,0.86,30.27,83.96,0.49,155.02,0.0,0.0,72.82,35.82,55.7,16.73,3.01,8.53,40.28,16.71,55.7,Satisfactory
2025-09-11 00:00:00,4.96,11.09,1.01,7.08,2.61,0.79,30.32,83.83,0.49,156.1,0.0,0.0,72.82,35.14,54.92,16.57,2.97,8.5,40.31,14.94,54.92,Satisfactory
2025-09-11 01:00:00,4.66,10.79,0.94,6.59,2.57,0.72,30.35,83.76,0.48,157.03,0.0,0.0,72.82,33.98,53.93,16.43,2.95,8.39,39.77,13.85,53.93,Satisfactory
2025-09-11 02:00:00,4.44,10.58,0.88,6.24,2.53,0.66,30.39,83.68,0.48,159.86,0.0,0.0,72.82,33.18,53.66,16.38,2.92,8.39,38.58,12.99,53.66,Satisfactory
2025-09-11 03:00:00,4.24,10.42,0.84,5.97,2.5,0.62,30.41,83.64,0.47,160.15,0.0,0.0,72.82,32.66,53.59,16.38,2.88,8.4,37.06,12.59,53.59,Satisfactory
2025-09-11 04:00:00,4.14,10.41,0.82,5.85,2.49,0.6,30.45,83.55,0.48,161.91,0.0,0.0,72.82,32.73,53.46,16.55,2.84,8.49,35.33,11.95,53.46,Satisfactory
2025-09-11 05:00:00,3.99,10.34,0.81,5.84,2.49,0.6,30.47,83.51,0.48,162.35,0.0,0.0,72.86,32.71,54.0,16.65,2.79,8.57,34.28,11.23,54.0,Satisfactory
2025-09-11 06:00:00,3.64,10.01,0.74,5.7,2.48,0.58,30.51,83.45,0.48,165.89,0.0,0.0,73.76,31.58,52.91,16.56,2.76,8.57,33.5,10.92,52.91,Satisfactory
2025-09-11 07:00:00,3.48,9.83,0.65,5.61,2.47,0.57,30.58,83.29,0.5,168.91,0.0,0.0,75.72,28.96,51.06,16.43,2.73,8.57,33.05,10.56,51.06,Satisfactory
2025-09-11 08:00:00,3.48,9.84,0.62,5.57,2.46,0.56,30.66,83.06,0.5,172.33,0.0,0.0,75.62,28.44,51.04,16.46,2.72,8.47,32.89,11.3,51.04,Satisfactory
2025-09-11 09:00:00,3.47,9.87,0.62,5.57,2.46,0.56,30.69,82.81,0.49,177.71,0.0,0.0,73.88,27.76,51.28,16.55,2.71,8.4,32.77,12.94,51.28,Satisfactory
2025-09-11 10:00:00,3.46,9.91,0.62,5.6,2.46,0.56,30.77,82.6,0.49,183.43,0.0,0.0,76.02,27.4,51.8,16.68,2.71,8.41,32.97,14.97,51.8,Satisfactory
2025-09-11 11:00:00,3.41,9.93,0.63,5.58,2.46,0.56,30.82,82.45,0.5,189.79,0.0,0.0,78.47,27.73,52.71,16.81,2.71,8.42,33.36,17.43,52.71,Satisfactory
2025-09-11 12:00:00,3.42,9.99,0.64,5.61,2.46,0.56,30.86,82.36,0.51,197.06,0.0,0.0,82.19,28.16,54.07,16.93,2.65,8.57,33.67,19.92,54.07,Satisfactory
2025-09-11 13:00:00,3.45,10.03,0.65,5.63,2.46,0.56,30.95,82.02,0.52,197.92,0.0,0.0,86.41,28.59,54.84,16.98,2.63,8.54,33.58,21.7,54.84,Satisfactory
2025-09-11 14:00:00,3.51,10.05,0.64,5.58,2.46,0.55,30.98,81.84,0.53,202.21,0.0,0.0,87.14,27.86,54.39,16.91,2.61,8.44,33.31,23.14,54.39,Satisfactory
2025-09-11 15:00:00,3.58,10.08,0.64,5.51,2.45,0.54,30.95,81.96,0.55,207.55,0.0,0.0,85.22,26.84,54.25,16.85,2.59,8.36,33.14,23.88,54.25,Satisfactory
2025-09-11 16:00:00,3.68,10.18,0.63,5.45,2.46,0.54,30.84,82.42,0.57,208.61,0.0,0.0,83.33,26.42,54.46,16.87,2.62,8.17,33.23,23.81,54.46,Satisfactory
2025-09-11 17:00:00,3.75,10.21,0.62,5.38,2.43,0.53,30.79,82.69,0.58,208.64,0.0,0.0,83.17,26.15,54.66,16.82,2.61,8.18,33.53,23.18,54.66,Satisfactory
2025-09-11 18:00:00,3.76,10.2,0.61,5.25,2.05,0.48,30.76,82.76,0.58,216.71,0.0,0.0,83.16,26.27,53.97,16.77,2.57,8.2,34.14,21.88,53.97,Satisfactory
2025-09-11 19:00:00,3.78,10.19,0.6,5.18,1.65,0.44,30.74,82.74,0.58,215.25,0.0,0.0,83.18,26.18,53.43,16.71,2.54,8.29,34.78,19.89,53.43,Satisfactory
2025-09-11 20:00:00,3.81,10.18,0.58,5.04,1.19,0.37,30.73,82.71,0.58,210.99,0.0,0.0,83.18,26.13,53.01,16.64,2.51,8.43,35.45,17.72,53.01,Satisfactory
2025-09-11 21:00:00,3.85,10.25,0.58,4.94,0.92,0.33,30.72,82.71,0.57,210.1,0.0,0.0,83.18,25.61,53.21,16.73,2.5,8.38,36.56,15.9,53.21,Satisfactory
2025-09-11 22:00:00,3.9,10.32,0.58,4.84,0.76,0.31,30.71,82.7,0.56,215.07,0.0,0.0,83.18,24.98,53.21,16.81,2.48,8.32,37.56,14.19,53.21,Satisfactory
2025-09-11 23:00:00,3.97,10.44,0.58,4.8,0.68,0.32,30.69,82.71,0.54,216.09,0.0,0.0,83.18,24.5,53.23,16.95,2.47,8.22,38.64,12.59,53.23,Satisfactory
2025-09-12 00:00:00,4.08,10.58,0.59,4.82,0.65,0.33,30.69,82.72,0.55,217.9,0.0,0.0,83.18,24.57,53.76,17.06,2.53,8.12,39.36,11.82,53.76,Satisfactory
2025-09-12 01:00:00,4.05,10.57,0.6,4.84,0.63,0.33,30.72,82.67,0.56,221.59,0.0,0.0,83.18,24.88,53.66,17.1,2.59,8.16,39.48,10.71,53.66,Satisfactory
2025-09-12 02:00:00,4.05,10.58,0.62,4.96,0.61,0.33,30.74,82.64,0.56,218.12,0.0,0.0,83.18,25.43,53.06,17.12,2.62,8.22,39.12,9.56,53.06,Satisfactory
2025-09-12 03:00:00,4.14,10.64,0.64,5.14,0.6,0.34,30.77,82.61,0.57,221.59,0.0,0.0,83.18,26.18,52.99,17.11,2.65,8.37,38.53,8.56,52.99,Satisfactory
2025-09-12 04:00:00,4.2,10.67,0.65,5.24,0.59,0.34,30.79,82.61,0.58,222.73,0.0,0.0,83.18,26.13,52.92,17.05,2.68,8.46,37.86,8.08,52.92,Satisfactory
2025-09-12 05:00:00,4.25,10.7,0.66,5.22,0.58,0.33,30.82,82.58,0.57,226.46,0.0,0.0,83.19,26.16,53.1,17.01,2.72,8.47,36.8,7.61,53.1,Satisfactory
2025-09-12 06:00:00,4.37,10.8,0.66,5.2,0.57,0.33,30.83,82.59,0.57,229.3,0.0,0.0,82.69,26.37,53.61,17.03,2.75,8.47,36.33,6.93,53.61,Satisfactory
2025-09-12 07:00:00,4.47,10.89,0.68,5.21,0.57,0.33,30.81,82.62,0.57,230.98,0.0,0.0,80.14,26.75,54.32,17.05,2.81,8.38,35.83,7.31,54.32,Satisfactory
2025-09-12 08:00:00,4.47,10.89,0.69,5.21,0.57,0.34,30.76,82.75,0.57,231.67,0.0,0.0,79.7,26.77,54.58,17.05,2.86,8.37,35.28,7.67,54.58,Satisfactory
