Date,NO,NOx,Benzene,Toluene,AT,RH,WD,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-07-11,2.50125,8.734583333333333,0.10000000000000002,0.27458333333333335,21.90416666666667,82.36958333333334,223.1654166666667,706.9266666666667,25.2075,29.192916666666665,17.21625,7.3675,0.7645833333333334,17.229166666666668,25.084166666666665,29.192916666666665,Good
2022-07-12,2.5466666666666664,8.00375,0.10000000000000002,0.33958333333333335,21.664583333333336,82.48875,219.45166666666668,707.7125,29.79125,34.94875,15.73375,7.149166666666667,0.7991666666666667,15.33625,26.383750000000003,34.94875,Good
2022-07-13,2.69875,7.21125,0.10000000000000002,0.34041666666666665,22.351666666666663,78.21249999999999,217.81541666666666,706.05625,28.62708333333333,38.48875,14.097916666666668,7.230416666666667,0.8329166666666666,14.035416666666668,25.68875,38.48875,Good
2022-07-14,2.73,7.741666666666667,0.10000000000000002,0.37958333333333333,21.59958333333333,81.36125,217.90958333333333,703.9454166666666,27.260416666666668,31.349999999999998,15.15125,7.802499999999999,0.8454166666666666,16.49125,25.15125,31.349999999999998,Good
2022-07-15,2.6934782608695653,8.16,0.1,0.42391304347826086,21.203478260869566,83.71608695652174,214.93695652173915,704.5417391304348,28.875217391304346,31.38695652173913,15.966521739130435,7.55304347826087,0.841304347826087,15.680316205533597,25.24090909090909,31.38695652173913,Good
2022-07-16,2.535983379501385,8.938337950138504,0.1,0.4141551246537396,22.098781163434904,81.19739612188364,220.31011080332408,705.3554016620499,24.232354570637117,33.11301939058172,17.60108033240997,6.984653739612189,0.7979501385041552,16.211052631578948,26.296842105263156,28.06368421052632,Good
2022-07-17,2.561578947368421,10.892105263157895,0.1,0.48578947368421055,22.08157894736842,82.36736842105263,221.0,706.2547368421052,24.027368421052632,29.11684210526316,21.433157894736844,7.260526315789473,0.7626315789473684,13.215187969924811,25.256315789473685,29.11684210526316,Good
2022-07-18,2.9320857142857144,12.8578,0.1,0.40214285714285714,22.1546,83.18808571428572,218.68265714285715,706.5588285714285,28.209542857142857,29.735742857142856,25.202142857142857,7.872742857142858,0.7593428571428572,12.064285714285715,23.21,25.20785714285714,Good
2022-07-19,2.827916666666667,12.915,0.10000000000000002,0.4575,22.752916666666668,80.09791666666666,216.92166666666665,707.02625,30.164166666666663,38.45625,25.30458333333333,7.88,0.7712500000000001,15.507916666666667,27.2025,38.45625,Good
2022-07-20,2.4925,14.007916666666667,0.10000000000000002,0.635,24.922916666666666,71.00166666666667,232.20166666666668,706.7591666666667,19.559166666666666,49.4625,27.590416666666666,6.27,0.7795833333333334,21.827916666666667,32.02791666666666,49.4625,Good
2022-07-21,2.4929411764705884,13.537647058823529,0.1,0.7611764705882352,24.643529411764707,73.69176470588235,234.10117647058823,706.9723529411765,20.904117647058825,51.682352941176475,26.681176470588234,5.754705882352941,0.7358823529411764,18.892171945701357,23.095882352941175,50.21941176470588,Satisfactory
2022-07-22,2.4076470588235295,14.54720588235294,0.1,0.7388235294117648,23.64514705882353,75.95426470588235,233.7958823529412,707.0304411764706,21.643970588235295,50.27308823529412,28.73,6.825,0.7701470588235295,26.625,29.917,29.98,Good
2022-07-23,2.473627450980392,13.815453431372548,0.10000000000000002,0.5872303921568628,23.27800245098039,76.6654044117647,231.50926470588237,706.7306740196078,19.210649509803922,47.045343137254896,27.235833333333332,6.9816666666666665,0.7959191176470588,22.008750000000003,25.25125,44.24916666666667,Good
2022-07-24,2.6870833333333333,13.137083333333335,0.10000000000000002,0.47374999999999995,22.50708333333333,79.41875,228.08583333333334,707.1308333333333,18.126250000000002,41.87291666666666,25.777083333333334,6.814583333333334,0.7654166666666667,17.87625,23.74083333333333,41.87291666666666,Good
2022-07-25,2.361666666666667,11.36,0.10000000000000002,0.34500000000000003,23.12,76.08333333333333,227.5533333333333,707.1966666666667,16.386666666666667,39.95166666666667,22.465,6.579999999999999,0.8283333333333333,22.842898550724637,26.417753623188403,39.95166666666667,Good
2022-07-26,2.515483870967742,15.326236559139785,0.10208333333333335,0.5823924731182796,23.57872311827957,73.56361559139785,229.86736559139786,708.4788844086021,15.285282258064514,42.36873655913978,30.208481182795698,7.4202150537634415,0.7844086021505378,30.000625,28.376666666666665,36.23416666666667,Good
2022-07-27,2.637916666666667,20.755,0.10875,0.9874999999999999,24.397499999999997,71.82833333333333,208.71583333333334,707.6616666666667,26.506666666666664,52.583666666666666,40.872499999999995,7.2195833333333335,0.7120833333333333,43.352916666666665,30.885833333333334,50.58416666666667,Satisfactory
2022-07-28,2.5866666666666664,17.315416666666668,0.10125,1.0408333333333333,24.532916666666665,75.85625,204.79708333333335,708.0258333333333,32.07666666666667,50.89445833333334,34.089166666666664,7.165416666666666,0.7174999999999999,41.36833333333333,29.93875,49.64333333333334,Good
2022-07-29,2.6321052631578947,17.47684210526316,0.10999999999999999,1.1605263157894736,25.024210526315787,76.17105263157895,193.22,708.58,52.46526315789473,66.20473684210526,34.37210526315789,7.599473684210525,0.6915789473684211,39.96721804511278,29.135639097744363,68.9536842105263,Satisfactory
2022-07-30,2.5599545454545454,14.608454545454546,0.10177272727272726,0.7815000000000001,24.944363636363637,72.21640909090908,212.39154545454545,707.6328636363636,30.380136363636364,45.41581818181818,28.790681818181817,7.4795454545454545,0.7149545454545454,24.3185,32.83,33.027499999999996,Good
2022-07-31,2.566315789473684,12.43578947368421,0.10105263157894738,0.7552631578947369,24.48578947368421,76.26526315789474,216.57842105263157,707.5,20.41,30.48,24.487894736842104,7.43157894736842,0.7136842105263157,21.82933014354067,23.629074960127593,30.79578947368421,Good
