Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-03-08,9.1675,43.72333333333333,0.3629166666666667,0.46249999999999997,0.8129166666666667,25.794166666666666,72.84125,1.9183333333333332,139.04833333333332,0.0,0.01,998.7800000000001,185.28375000000003,139.48541666666668,43.17625,21.497500000000002,4.205,49.80859375,1.7654166666666669,182.97166666666666,Moderate
2022-03-09,10.595,57.66,0.32666666666666666,0.6887500000000001,0.88375,26.57625,70.02958333333333,1.9225,173.4695833333333,0.0,0.01,998.7791666666667,234.48958333333334,152.94916666666668,58.62291666666667,29.09166666666667,3.7424999999999997,56.15640625,1.6679166666666667,234.48958333333334,Poor
2022-03-10,16.201249999999998,65.6425,0.3954166666666667,0.6479166666666667,0.8020833333333334,26.265,73.20541666666666,1.9179166666666667,164.45416666666668,0.0,0.01,998.77,232.68791666666667,158.03875,61.60916666666666,29.55541666666667,3.0225000000000004,59.359166666666674,1.66625,230.92166666666665,Poor
2022-03-11,16.64375,54.97833333333333,0.13875,0.44208333333333333,0.6041666666666666,26.547083333333333,72.65416666666667,1.9229166666666666,143.94875,0.0,0.01,998.7695833333333,164.47375,153.23166666666665,47.84312499999999,19.26,3.7225,52.54864583333333,2.7908333333333335,164.47375,Moderate
2022-03-12,13.48375,62.47083333333333,0.13999999999999999,0.44916666666666666,0.5841666666666666,26.98375,64.27916666666667,1.9220833333333331,149.21875,0.0,0.01,998.7599999999999,141.675,137.36041666666668,61.03666666666667,23.13625,4.687916666666667,45.39614583333333,2.6879166666666667,143.49375,Moderate
2022-03-13,13.308333333333332,53.3775,0.19041666666666668,0.47333333333333333,0.5883333333333334,27.16416666666667,66.86375,1.9258333333333333,189.1029166666667,0.0,0.01,998.7599999999999,143.56916666666666,130.40791666666667,50.110625,22.296666666666667,5.858750000000001,54.28208333333333,2.997916666666667,144.29291666666668,Moderate
2022-03-14,17.911666666666665,61.99875,0.09291666666666666,0.5579166666666666,0.5245833333333333,28.56041666666667,54.73583333333334,1.93,176.94875000000002,0.0,0.01,998.75,130.15541666666667,138.01291666666665,54.88708333333333,25.493333333333336,5.585416666666667,45.00875,2.5904166666666666,138.64458333333334,Moderate
2022-03-15,20.078333333333333,64.84041666666667,0.1975,0.5675,0.6633333333333333,28.0325,60.06166666666667,1.9229166666666666,145.01708333333332,0.0,0.01,998.75,172.2804166666667,151.42208333333335,55.795208333333335,24.797916666666666,4.647083333333334,52.68875,2.7191666666666667,172.67375,Moderate
2022-03-16,12.16125,47.46541666666667,0.15041666666666667,0.6258333333333334,0.6516666666666667,27.650000000000002,64.82041666666667,1.9233333333333331,142.51375,0.0,0.01,998.7404166666666,156.74916666666667,143.14166666666668,44.053333333333335,22.14916666666667,4.4624999999999995,39.98083333333333,2.7154166666666666,158.79333333333332,Moderate
2022-03-17,12.38,45.04291666666666,0.28708333333333336,0.6345833333333334,0.7120833333333333,27.507499999999997,67.58708333333333,1.9070833333333332,125.23958333333333,0.0,0.01,998.7400000000001,174.54208333333335,127.76458333333333,40.82875,40.90291666666667,4.937916666666667,47.806041666666665,2.4216666666666664,174.54208333333335,Moderate
2022-03-18,10.312083333333334,33.46,0.09708333333333334,0.4770833333333333,0.6183333333333333,26.979583333333334,72.15208333333334,1.91,140.49625,0.0,0.01,998.7304166666667,121.74416666666667,128.45166666666668,28.93541666666667,35.585208333333334,4.289583333333334,45.1575,2.8395833333333336,128.57375,Moderate
