Timestamp,AQI
2022-12-05,396.06916666666666
2022-12-06,365.99916666666667
2022-12-07,330.9320833333333
2022-12-08,322.97791666666666
2022-12-09,365.27458333333334
2022-12-10,405.7275
2022-12-11,377.8945833333333
2022-12-12,305.89708333333334
2022-12-13,232.0175
2022-12-14,213.47375
2022-12-15,248.5175
2022-12-16,314.32458333333335
2022-12-17,400.49916666666667
2022-12-18,409.0004166666667
2022-12-19,420.86791666666664
2022-12-20,407.56958333333336
2022-12-21,379.19291666666663
2022-12-22,395.7
2022-12-23,391.4741666666667
2022-12-24,361.8379166666667
2022-12-25,350.295
2022-12-26,367.1695833333333
2022-12-27,396.6891666666667
2022-12-28,359.83666666666664
2022-12-29,342.1020833333334
2022-12-30,379.4708333333333
2022-12-31,396.97375000000005
2023-01-01,314.2558333333333
2023-01-02,375.3954166666667
2023-01-03,391.13416666666666
2023-01-04,396.37041666666664
2023-01-05,406.4558333333334
2023-01-06,416.8545833333333
2023-01-07,419.9025
2023-01-08,410.68250000000006
2023-01-09,430.3854166666667
2023-01-10,429.49583333333334
2023-01-11,385.61999999999995
2023-01-12,377.98583333333335
2023-01-13,379.34291666666667
2023-01-14,374.1308333333333
2023-01-15,313.0975
2023-01-16,401.86875000000003
2023-01-17,404.0004166666667
2023-01-18,421.10833333333335
2023-01-19,419.54583333333335
2023-01-20,348.655
2023-01-21,313.75666666666666
2023-01-22,411.1695833333333
2023-01-23,400.9845833333333
2023-01-24,311.2629166666666
2023-01-25,181.56333333333336
2023-01-26,329.21791666666667
2023-01-27,303.24833333333333
2023-01-28,297.22583333333336
2023-01-29,398.13958333333335
2023-01-30,316.05958333333336
2023-01-31,271.39833333333337
2023-02-01,205.99041666666665
2023-02-02,289.60291666666666
2023-02-03,370.99375000000003
2023-02-04,429.6791666666666
2023-02-05,408.81916666666666
2023-02-06,416.76875
2023-02-07,407.39124999999996
2023-02-08,351.25291666666664
2023-02-09,389.9358333333333
2023-02-10,202.13250000000002
2023-02-11,353.6070833333333
2023-02-12,286.055
2023-02-13,198.9575
2023-02-14,188.55208333333334
2023-02-15,232.82541666666668
2023-02-16,310.97499999999997
2023-02-17,427.56625
2023-02-18,416.44250000000005
2023-02-19,402.5466666666667
2023-02-20,363.33
2023-02-21,289.65416666666664
2023-02-22,330.7425
2023-02-23,274.7758333333333
2023-02-24,180.3708333333333
2023-02-25,260.94416666666666
2023-02-26,382.9891666666667
2023-02-27,364.6545833333333
2023-02-28,304.85791666666665
2023-03-01,242.86791666666667
2023-03-02,282.19625
2023-03-03,197.64083333333335
2023-03-04,181.89125
2023-03-05,219.80583333333334
2023-03-06,170.455
2023-03-07,216.76458333333335
2023-03-08,339.5975
2023-03-09,186.42333333333332
2023-03-10,239.57416666666666
2023-03-11,293.58666666666664
2023-03-12,345.74375000000003
2023-03-13,343.5495833333334
2023-03-14,289.79833333333335
2023-03-15,384.2475
2023-03-16,342.96958333333333
2023-03-17,249.9104166666667
2023-03-18,169.39583333333334
2023-03-19,204.09666666666666
2023-03-20,306.4008333333333
2023-03-21,121.12708333333335
2023-03-22,200.05041666666668
2023-03-23,285.06
2023-03-24,308.0225
2023-03-25,137.57333333333335
2023-03-26,240.59375
2023-03-27,167.17375
2023-03-28,165.6475
2023-03-29,276.7295833333333
2023-03-30,272.13166666666666
2023-03-31,135.0925
2023-04-01,122.15541666666667
2023-04-02,177.07083333333333
2023-04-03,309.1041666666667
2023-04-04,195.92125
2023-04-05,152.4675
